tempo [s];Z [m];w [m/s];arquivo_origem
75.735;0.320662;-0.009606902;x0.80.csv
75.768;0.320033;-0.004015993;x0.80.csv
75.801;0.320487;0.00116835;x0.80.csv
75.834;0.319492;0.021744949;x0.80.csv
75.867;0.322305;0.031369529;x0.80.csv
75.9;0.322462;0.014628788;x0.80.csv
75.933;0.322846;0.005602694;x0.80.csv
75.966;0.323493;-0.01963468;x0.80.csv
75.999;0.320994;-0.029343434;x0.80.csv
76.032;0.320802;-0.017473906;x0.80.csv
76.065;0.320627;-0.021723906;x0.80.csv
76.098;0.318478;-0.003557239;x0.80.csv
76.131;0.320435;0.011856902;x0.80.csv
76.164;0.320278;0.001058923;x0.80.csv
76.197;0.320068;-0.000118687;x0.80.csv
76.23;0.320365;-0.00398064;x0.80.csv
76.263;0.319527;-0.002378788;x0.80.csv
76.296;0.320278;-0.004015993;x0.80.csv
76.329;0.320575;-0.035899832;x0.80.csv
76.362;0.316714;-0.03359596;x0.80.csv
76.395;0.316818;0.008363636;x0.80.csv
76.428;0.317919;0.036137205;x0.80.csv
76.461;0.320505;0.028268519;x0.80.csv
76.494;0.319579;0.019530303;x0.80.csv
76.527;0.321728;0.01112963;x0.80.csv
76.56;0.320627;-0.004018519;x0.80.csv
76.593;0.320889;-0.00298569;x0.80.csv
76.626;0.320557;-0.003950337;x0.80.csv
76.659;0.320348;0.003872896;x0.80.csv
76.692;0.320802;0.010075758;x0.80.csv
76.725;0.321379;0.005335017;x0.80.csv
76.758;0.321553;-0.011654882;x0.80.csv
76.791;0.320592;-0.026223906;x0.80.csv
76.824;0.319404;-0.026398148;x0.80.csv
76.857;0.317779;0.002843434;x0.80.csv
76.89;0.319789;0.027458754;x0.80.csv
76.923;0.320627;0.022953704;x0.80.csv
76.956;0.321361;0.012307239;x0.80.csv
76.989;0.32171;-0.006808081;x0.80.csv
77.022;0.320732;-0.020537879;x0.80.csv
77.055;0.319824;-0.016410774;x0.80.csv
77.088;0.319771;-0.010441077;x0.80.csv
77.121;0.317972;0.023501684;x0.80.csv
77.154;0.321728;0.043367003;x0.80.csv
77.187;0.322986;0.006409091;x0.80.csv
77.22;0.321553;-0.017855219;x0.80.csv
77.253;0.320872;-0.018782828;x0.80.csv
77.286;0.32026;-0.014255051;x0.80.csv
77.319;0.32019;-0.014366162;x0.80.csv
77.352;0.319439;-0.016963805;x0.80.csv
77.385;0.318531;-0.004965488;x0.80.csv
77.418;0.318898;0.012482323;x0.80.csv
77.451;0.319736;0.019539562;x0.80.csv
77.484;0.320592;0.014944444;x0.80.csv
77.517;0.320715;0.009441919;x0.80.csv
77.55;0.320854;0.012117845;x0.80.csv
77.583;0.321606;0.012279461;x0.80.csv
77.616;0.322147;-0.001518519;x0.80.csv
77.649;0.321448;-0.01473064;x0.80.csv
77.682;0.321344;-0.029495791;x0.80.csv
77.715;0.318863;-0.025475589;x0.80.csv
77.748;0.31881;0.001643098;x0.80.csv
77.781;0.319841;0.007426768;x0.80.csv
77.814;0.319509;0.006177609;x0.80.csv
77.847;0.320103;0.005151515;x0.80.csv
77.88;0.320156;-0.003808923;x0.80.csv
77.913;0.319806;-0.009887205;x0.80.csv
77.946;0.319212;-0.007267677;x0.80.csv
77.979;0.31888;0.009128788;x0.80.csv
78.012;0.319928;0.021542088;x0.80.csv
78.045;0.320487;0.025032828;x0.80.csv
78.078;0.322514;0.002446128;x0.80.csv
78.111;0.321029;-0.02896633;x0.80.csv
78.144;0.31923;-0.022765993;x0.80.csv
78.177;0.319002;0.000765993;x0.80.csv
78.21;0.319527;0.02043266;x0.80.csv
78.243;0.320645;0.029266835;x0.80.csv
78.276;0.321903;0.023280303;x0.80.csv
78.309;0.322497;0.005512626;x0.80.csv
78.342;0.32213;-0.008180976;x0.80.csv
78.375;0.322182;-0.026309764;x0.80.csv
78.408;0.319422;-0.017968013;x0.80.csv
78.441;0.321204;-0.012469697;x0.80.csv
78.474;0.318898;-0.011340909;x0.80.csv
78.507;0.319649;0.009462963;x0.80.csv
78.54;0.319631;0.024701178;x0.80.csv
78.573;0.322077;0.019398148;x0.80.csv
78.606;0.321448;-0.002066498;x0.80.csv
78.639;0.321047;-0.002671717;x0.80.csv
78.672;0.321396;-0.005530303;x0.80.csv
78.705;0.321169;-0.018103535;x0.80.csv
78.738;0.319649;-0.016311448;x0.80.csv
78.771;0.319806;-0.006368687;x0.80.csv
78.804;0.319387;1.18e-05;x0.80.csv
78.837;0.319963;0.002055556;x0.80.csv
78.87;0.319806;-0.003339226;x0.80.csv
78.903;0.319299;0.002031987;x0.80.csv
78.936;0.319841;0.009728956;x0.80.csv
78.969;0.320453;0.003782828;x0.80.csv
79.002;0.320016;-0.001959596;x0.80.csv
79.035;0.320505;-0.01143266;x0.80.csv
79.068;0.319107;-0.013342593;x0.80.csv
79.101;0.318705;0.009754209;x0.80.csv
79.134;0.319684;0.037448653;x0.80.csv
79.167;0.321798;0.044842593;x0.80.csv
79.2;0.322532;0.047265152;x0.80.csv
79.233;0.326882;-0.001709596;x0.80.csv
79.266;0.322217;-0.043691919;x0.80.csv
79.299;0.321501;-0.018570707;x0.80.csv
79.332;0.321379;0.001408249;x0.80.csv
79.365;0.32178;0.017600168;x0.80.csv
79.398;0.323318;0.009087542;x0.80.csv
79.431;0.322741;-0.010164141;x0.80.csv
79.464;0.321955;-0.011588384;x0.80.csv
79.497;0.32192;-0.011192761;x0.80.csv
79.53;0.321151;-0.00818771;x0.80.csv
79.563;0.321903;-0.017483165;x0.80.csv
79.596;0.319771;-0.02098569;x0.80.csv
79.629;0.319719;-0.002381313;x0.80.csv
79.662;0.320208;0.002307239;x0.80.csv
79.695;0.319474;0.015503367;x0.80.csv
79.728;0.321676;0.014442761;x0.80.csv
79.761;0.321134;-0.004313131;x0.80.csv
79.794;0.320732;-0.006297138;x0.80.csv
79.827;0.320365;0.000691919;x0.80.csv
79.86;0.320907;0.003337542;x0.80.csv
79.893;0.321221;-0.010311448;x0.80.csv
79.926;0.320662;-0.0350867;x0.80.csv
79.959;0.317605;-0.02639899;x0.80.csv
79.992;0.318967;-0.015029461;x0.80.csv
80.025;0.317046;-0.012543771;x0.80.csv
80.058;0.317325;0.010613636;x0.80.csv
80.091;0.318408;0.016223064;x0.80.csv
80.124;0.318129;0.027356902;x0.80.csv
80.157;0.32047;0.028500842;x0.80.csv
80.19;0.320732;0.011618687;x0.80.csv
80.223;0.320767;0.00387037;x0.80.csv
80.256;0.32068;0.00302862;x0.80.csv
80.289;0.321885;-0.017885522;x0.80.csv
80.322;0.31895;-0.021676768;x0.80.csv
80.355;0.319352;0.003305556;x0.80.csv
80.388;0.319299;0.025219697;x0.80.csv
80.421;0.321955;0.022708754;x0.80.csv
80.454;0.321256;0.004930135;x0.80.csv
80.487;0.321501;0.004724747;x0.80.csv
80.52;0.321868;-0.002693603;x0.80.csv
80.553;0.321588;-0.014577441;x0.80.csv
80.586;0.320505;-0.01629798;x0.80.csv
80.619;0.320225;-0.010223064;x0.80.csv
80.652;0.320033;-0.006424242;x0.80.csv
80.685;0.319911;-0.003957071;x0.80.csv
80.718;0.319002;0.014631313;x0.80.csv
80.751;0.321291;0.019883838;x0.80.csv
80.784;0.321885;-0.013515993;x0.80.csv
80.817;0.319631;-0.028955387;x0.80.csv
80.85;0.318548;-0.008847643;x0.80.csv
80.883;0.320156;-0.010840909;x0.80.csv
80.916;0.318041;-0.017344276;x0.80.csv
80.949;0.317587;0.009280303;x0.80.csv
80.982;0.319701;0.009738215;x0.80.csv
81.015;0.318688;0.000809764;x0.80.csv
81.048;0.319037;0.008252525;x0.80.csv
81.081;0.318828;0.024266835;x0.80.csv
81.114;0.321256;0.024043771;x0.80.csv
81.147;0.321466;-0.0044133;x0.80.csv
81.18;0.320225;-0.01475;x0.80.csv
81.213;0.319946;-0.009349327;x0.80.csv
81.246;0.319719;-0.002885522;x0.80.csv
81.279;0.319596;0.008675926;x0.80.csv
81.312;0.320313;0.01597138;x0.80.csv
81.345;0.320924;0.014071549;x0.80.csv
81.378;0.322252;-0.012207912;x0.80.csv
81.411;0.319369;-0.01863468;x0.80.csv
81.444;0.319666;0.009429293;x0.80.csv
81.477;0.321029;0.012180976;x0.80.csv
81.51;0.321134;-0.001748316;x0.80.csv
81.543;0.32054;-0.008090909;x0.80.csv
81.576;0.319998;0.001542929;x0.80.csv
81.609;0.320697;0.009960438;x0.80.csv
81.642;0.321274;0.002487374;x0.80.csv
81.675;0.321029;-0.009660774;x0.80.csv
81.708;0.320016;-0.007040404;x0.80.csv
81.741;0.320453;0.000352694;x0.80.csv
81.774;0.320575;-0.003840909;x0.80.csv
81.807;0.319614;0.005662458;x0.80.csv
81.84;0.320907;0.014665825;x0.80.csv
81.873;0.321344;0.005650673;x0.80.csv
81.906;0.321082;-0.000867003;x0.80.csv
81.939;0.320785;0.004364478;x0.80.csv
81.972;0.3222;-0.009111111;x0.80.csv
82.005;0.319736;-0.01066835;x0.80.csv
82.038;0.320854;0.003091751;x0.80.csv
82.071;0.320645;-0.00031734;x0.80.csv
82.104;0.320942;-0.005748316;x0.80.csv
82.137;0.320051;-0.005632997;x0.80.csv
82.17;0.320086;0.008186027;x0.80.csv
82.203;0.320557;0.021454545;x0.80.csv
82.236;0.32213;0.01838468;x0.80.csv
82.269;0.322252;0.002353535;x0.80.csv
82.302;0.321431;0.005753367;x0.80.csv
82.335;0.322602;0.009996633;x0.80.csv
82.368;0.323038;-0.009462963;x0.80.csv
82.401;0.321518;-0.01589899;x0.80.csv
82.434;0.321745;-0.014098485;x0.80.csv
82.467;0.319824;0.008325758;x0.80.csv
82.5;0.322514;0.024143098;x0.80.csv
82.533;0.322671;0.005794613;x0.80.csv
82.566;0.322549;-0.005804714;x0.80.csv
82.599;0.322165;-0.014412458;x0.80.csv
82.632;0.321291;-0.005341751;x0.80.csv
82.665;0.321151;0.016505051;x0.80.csv
82.698;0.321274;0.058039562;x0.80.csv
82.731;0.329276;-0.010439394;x0.80.csv
82.764;0.320977;-0.088680976;x0.80.csv
82.797;0.318933;-0.050684343;x0.80.csv
82.83;0.318216;-0.018462121;x0.80.csv
82.863;0.318059;0.009453704;x0.80.csv
82.896;0.319561;0.010944444;x0.80.csv
82.929;0.319457;-0.008112795;x0.80.csv
82.962;0.318531;-0.015857744;x0.80.csv
82.995;0.318408;-0.019106061;x0.80.csv
83.028;0.316801;-0.005893098;x0.80.csv
83.061;0.316941;0.032401515;x0.80.csv
83.094;0.319981;0.042547138;x0.80.csv
83.127;0.321309;0.011997475;x0.80.csv
83.16;0.319701;0.002660774;x0.80.csv
83.193;0.320942;0.008296296;x0.80.csv
83.226;0.321571;-0.016138889;x0.80.csv
83.259;0.318635;-0.009474747;x0.80.csv
83.292;0.321029;-0.003762626;x0.80.csv
83.325;0.318915;-0.007351852;x0.80.csv
83.358;0.319404;0.015933502;x0.80.csv
83.391;0.320453;0.024155724;x0.80.csv
83.424;0.322008;0.009105219;x0.80.csv
83.457;0.320785;-0.001664141;x0.80.csv
83.49;0.32068;0.017333333;x0.80.csv
83.523;0.322916;0.012613636;x0.80.csv
83.556;0.32199;-0.004546296;x0.80.csv
83.589;0.32192;-0.005469697;x0.80.csv
83.622;0.321798;-0.011969697;x0.80.csv
83.655;0.320994;-0.012291246;x0.80.csv
83.688;0.321676;-0.029027778;x0.80.csv
83.721;0.317972;-0.017947811;x0.80.csv
83.754;0.32033;-0.00243266;x0.80.csv
83.787;0.319037;-0.015821549;x0.80.csv
83.82;0.318461;-0.008465488;x0.80.csv
83.853;0.318164;0.004840909;x0.80.csv
83.886;0.319125;0.011206229;x0.80.csv
83.919;0.319387;0.003276936;x0.80.csv
83.952;0.319055;0.000773569;x0.80.csv
83.985;0.319561;-0.004412458;x0.80.csv
84.018;0.318793;-0.00861532;x0.80.csv
84.051;0.318513;-0.000761785;x0.80.csv
84.084;0.318863;0.004078283;x0.80.csv
84.117;0.31916;-1.52e-05;x0.80.csv
84.15;0.318723;-0.001617845;x0.80.csv
84.183;0.318793;0.002855219;x0.80.csv
84.216;0.319195;0.001589226;x0.80.csv
84.249;0.318898;0.001409091;x0.80.csv
84.282;0.318793;0.013464646;x0.80.csv
84.315;0.319893;0.023707912;x0.80.csv
84.348;0.320715;0.023874579;x0.80.csv
84.381;0.321274;0.02538468;x0.80.csv
84.414;0.322934;0.011392256;x0.80.csv
84.447;0.322409;-0.011916667;x0.80.csv
84.48;0.321431;-0.016955387;x0.80.csv
84.513;0.321064;-0.013851852;x0.80.csv
84.546;0.320715;-0.013650673;x0.80.csv
84.579;0.319893;-0.006767677;x0.80.csv
84.612;0.32047;-0.005128788;x0.80.csv
84.645;0.319614;-0.003644781;x0.80.csv
84.678;0.319946;0.00464899;x0.80.csv
84.711;0.319789;0.013378788;x0.80.csv
84.744;0.321413;0.005675084;x0.80.csv
84.777;0.321012;-0.02212037;x0.80.csv
84.81;0.318967;-0.024446128;x0.80.csv
84.843;0.318286;0.001352694;x0.80.csv
84.876;0.32019;0.002016835;x0.80.csv
84.909;0.31895;-0.010038721;x0.80.csv
84.942;0.318199;0.010456229;x0.80.csv
84.975;0.319736;0.025926768;x0.80.csv
85.008;0.32061;0.022337542;x0.80.csv
85.041;0.322374;-0.012368687;x0.80.csv
85.074;0.31902;-0.027542929;x0.80.csv
85.107;0.319282;-0.004604377;x0.80.csv
85.14;0.319177;0.007661616;x0.80.csv
85.173;0.319142;0.033770202;x0.80.csv
85.206;0.323423;0.006577441;x0.80.csv
85.239;0.319527;-0.019492424;x0.80.csv
85.272;0.32019;0.00431734;x0.80.csv
85.305;0.320592;0.012179293;x0.80.csv
85.338;0.320767;0.026446128;x0.80.csv
85.371;0.322654;0.026944444;x0.80.csv
85.404;0.323318;0.003968855;x0.80.csv
85.437;0.323003;-0.02076431;x0.80.csv
85.47;0.322008;-0.04431229;x0.80.csv
85.503;0.318443;-0.022728114;x0.80.csv
85.536;0.320522;-0.00102862;x0.80.csv
85.569;0.319439;-0.003508418;x0.80.csv
85.602;0.320383;-0.007555556;x0.80.csv
85.635;0.317692;0.016149832;x0.80.csv
85.668;0.321344;0.04131229;x0.80.csv
85.701;0.322724;0.004998316;x0.80.csv
85.734;0.321204;-0.019739057;x0.80.csv
85.767;0.320767;-0.026724747;x0.80.csv
85.8;0.318356;-0.001517677;x0.80.csv
85.833;0.320819;0.020826599;x0.80.csv
85.866;0.320942;0.010784512;x0.80.csv
85.899;0.321239;0.00387963;x0.80.csv
85.932;0.321256;-0.008400673;x0.80.csv
85.965;0.321099;-0.02804798;x0.80.csv
85.998;0.319299;-0.041355219;x0.80.csv
86.031;0.317028;-0.018040404;x0.80.csv
86.064;0.317867;0.013957071;x0.80.csv
86.097;0.318915;0.020776094;x0.80.csv
86.13;0.319264;0.022487374;x0.80.csv
86.163;0.320802;0.011771044;x0.80.csv
86.196;0.320086;0.000675926;x0.80.csv
86.229;0.320103;0.008393098;x0.80.csv
86.262;0.320889;0.009692761;x0.80.csv
86.295;0.321134;0.000607744;x0.80.csv
86.328;0.321012;-0.010074916;x0.80.csv
86.361;0.32026;-0.013292929;x0.80.csv
86.394;0.31923;0.007667508;x0.80.csv
86.427;0.320977;0.022723064;x0.80.csv
86.46;0.321606;0.014266835;x0.80.csv
86.493;0.322008;0.001925084;x0.80.csv
86.526;0.321379;-0.002170875;x0.80.csv
86.559;0.321483;0.004638047;x0.80.csv
86.592;0.322042;0.003175084;x0.80.csv
86.625;0.321815;-0.002173401;x0.80.csv
86.658;0.321728;-0.004425926;x0.80.csv
86.691;0.321745;-0.010469697;x0.80.csv
86.724;0.320837;-0.010924242;x0.80.csv
86.757;0.32047;0.002558081;x0.80.csv
86.79;0.321658;-0.000281145;x0.80.csv
86.823;0.320522;-0.005672559;x0.80.csv
86.856;0.321047;-0.005304714;x0.80.csv
86.889;0.320313;-0.006607744;x0.80.csv
86.922;0.320068;0.007259259;x0.80.csv
86.955;0.320819;0.017118687;x0.80.csv
86.988;0.321728;0.009797138;x0.80.csv
87.021;0.322549;-0.026382997;x0.80.csv
87.054;0.319736;-0.052085859;x0.80.csv
87.087;0.317378;-0.02935101;x0.80.csv
87.12;0.316976;0.017599327;x0.80.csv
87.153;0.319736;0.034394781;x0.80.csv
87.186;0.320138;0.021926768;x0.80.csv
87.219;0.321029;0.008969697;x0.80.csv
87.252;0.321186;-0.011674242;x0.80.csv
87.285;0.31916;-0.001897306;x0.80.csv
87.318;0.319928;0.034338384;x0.80.csv
87.351;0.323318;0.021941919;x0.80.csv
87.384;0.322339;-0.017013468;x0.80.csv
87.417;0.320942;-0.024805556;x0.80.csv
87.45;0.320208;-0.015647306;x0.80.csv
87.483;0.319492;0.007671717;x0.80.csv
87.516;0.321116;0.016965488;x0.80.csv
87.549;0.321448;0.002224747;x0.80.csv
87.582;0.321763;-0.022994949;x0.80.csv
87.615;0.318828;-0.019809764;x0.80.csv
87.648;0.31902;0.020111953;x0.80.csv
87.681;0.322042;0.013142256;x0.80.csv
87.714;0.320487;-0.011439394;x0.80.csv
87.747;0.320243;-0.011852694;x0.80.csv
87.78;0.319928;-0.015399832;x0.80.csv
87.813;0.318705;-0.003643098;x0.80.csv
87.846;0.319981;0.001488215;x0.80.csv
87.879;0.319107;0.000310606;x0.80.csv
87.912;0.31909;0.021017677;x0.80.csv
87.945;0.320907;0.029672559;x0.80.csv
87.978;0.32171;0.02136532;x0.80.csv
88.011;0.322287;0.010823232;x0.80.csv
88.044;0.322112;0.006806397;x0.80.csv
88.077;0.323003;-0.004074916;x0.80.csv
88.11;0.322042;-0.020617845;x0.80.csv
88.143;0.321553;-0.032574074;x0.80.csv
88.176;0.319701;-0.036664983;x0.80.csv
88.209;0.318076;-0.011664141;x0.80.csv
88.242;0.319264;0.006545455;x0.80.csv
88.275;0.319072;0.009606061;x0.80.csv
88.308;0.319561;0.016994108;x0.80.csv
88.341;0.320785;0.007741582;x0.80.csv
88.374;0.320313;-0.006843434;x0.80.csv
88.407;0.319701;-0.005710438;x0.80.csv
88.44;0.319806;-0.000487374;x0.80.csv
88.473;0.319963;-0.00198569;x0.80.csv
88.506;0.319806;-0.00776431;x0.80.csv
88.539;0.319369;-0.011645623;x0.80.csv
88.572;0.31895;-0.009732323;x0.80.csv
88.605;0.318391;0.002456229;x0.80.csv
88.638;0.318391;0.031364478;x0.80.csv
88.671;0.321448;0.03012963;x0.80.csv
88.704;0.321518;-0.001926768;x0.80.csv
88.737;0.321413;-0.033452862;x0.80.csv
88.77;0.317535;-0.018584175;x0.80.csv
88.803;0.318985;0.028368687;x0.80.csv
88.836;0.321885;0.014091751;x0.80.csv
88.869;0.320121;-0.007557239;x0.80.csv
88.902;0.319946;0.003085017;x0.80.csv
88.935;0.320697;0.005411616;x0.80.csv
88.968;0.320872;-0.003175084;x0.80.csv
89.001;0.320505;-0.011925084;x0.80.csv
89.034;0.318828;0.011222222;x0.80.csv
89.067;0.321431;0.028973064;x0.80.csv
89.1;0.321973;0.013294613;x0.80.csv
89.133;0.322392;-0.005886364;x0.80.csv
89.166;0.321326;-0.018867845;x0.80.csv
89.199;0.320156;-0.005061448;x0.80.csv
89.232;0.321483;-0.003782828;x0.80.csv
89.265;0.32061;-0.019077441;x0.80.csv
89.298;0.319893;-0.023638047;x0.80.csv
89.331;0.318111;-0.0028367;x0.80.csv
89.364;0.319107;0.032255892;x0.80.csv
89.397;0.321693;0.025947811;x0.80.csv
89.43;0.321938;-0.011383838;x0.80.csv
89.463;0.320557;-0.036207912;x0.80.csv
89.496;0.317902;-0.0155867;x0.80.csv
89.529;0.318426;0.032307239;x0.80.csv
89.562;0.322217;0.023689394;x0.80.csv
89.595;0.321518;-0.024027778;x0.80.csv
89.628;0.318601;-0.022487374;x0.80.csv
89.661;0.318775;0.012964646;x0.80.csv
89.694;0.320854;0.017071549;x0.80.csv
89.727;0.320487;0.004340067;x0.80.csv
89.76;0.320435;0.006354377;x0.80.csv
89.793;0.320889;0.006718855;x0.80.csv
89.826;0.321186;0.000263468;x0.80.csv
89.859;0.32171;-0.023882155;x0.80.csv
89.892;0.318408;-0.020728956;x0.80.csv
89.925;0.319492;0.004900673;x0.80.csv
89.958;0.321256;-0.029589226;x0.80.csv
89.991;0.316015;-0.023807239;x0.80.csv
90.024;0.318461;0.012675926;x0.80.csv
90.057;0.317692;0.029824916;x0.80.csv
90.09;0.32068;0.03727862;x0.80.csv
90.123;0.321186;0.013513468;x0.80.csv
90.156;0.321204;-0.000956229;x0.80.csv
90.189;0.320627;-0.003840067;x0.80.csv
90.222;0.320994;-0.004188552;x0.80.csv
90.255;0.320645;-0.010796296;x0.80.csv
90.288;0.319631;-0.000664141;x0.80.csv
90.321;0.320767;0.003838384;x0.80.csv
90.354;0.320225;0.002017677;x0.80.csv
90.387;0.321047;-0.00498569;x0.80.csv
90.42;0.319002;0.007923401;x0.80.csv
90.453;0.322409;0.000286195;x0.80.csv
90.486;0.319789;-0.025508418;x0.80.csv
90.519;0.31923;-0.014220539;x0.80.csv
90.552;0.318933;-0.001861111;x0.80.csv
90.585;0.319561;0.002994949;x0.80.csv
90.618;0.318356;0.023737374;x0.80.csv
90.651;0.321518;0.031872896;x0.80.csv
90.684;0.321676;0.007633838;x0.80.csv
90.717;0.321588;-0.006664983;x0.80.csv
90.75;0.320837;-0.010075758;x0.80.csv
90.783;0.320557;-0.001837542;x0.80.csv
90.816;0.320872;0.002973906;x0.80.csv
90.849;0.321239;-0.003901515;x0.80.csv
90.882;0.320225;-0.003828283;x0.80.csv
90.915;0.320819;-0.001834175;x0.80.csv
90.948;0.321239;-0.02562963;x0.80.csv
90.981;0.318688;-0.037813131;x0.80.csv
91.014;0.31722;-0.009015152;x0.80.csv
91.047;0.318985;0.001914983;x0.80.csv
91.08;0.316976;0.021439394;x0.80.csv
91.113;0.320225;0.040691077;x0.80.csv
91.146;0.321099;0.021429293;x0.80.csv
91.179;0.321361;0.00525;x0.80.csv
91.212;0.321326;-0.007911616;x0.80.csv
91.245;0.321169;-0.025445286;x0.80.csv
91.278;0.318338;-0.0104133;x0.80.csv
91.311;0.320837;-0.00126431;x0.80.csv
91.344;0.319334;-0.017000842;x0.80.csv
91.377;0.317954;0.009784512;x0.80.csv
91.41;0.320505;0.022624579;x0.80.csv
91.443;0.320418;0.012886364;x0.80.csv
91.476;0.32068;0.016823232;x0.80.csv
91.509;0.321501;0.019455387;x0.80.csv
91.542;0.322427;0.011324074;x0.80.csv
91.575;0.322427;-0.001954545;x0.80.csv
91.608;0.321868;-0.00586532;x0.80.csv
91.641;0.321973;-0.005660774;x0.80.csv
91.674;0.321973;-0.015164983;x0.80.csv
91.707;0.319981;-0.000886364;x0.80.csv
91.74;0.322095;0.008217172;x0.80.csv
91.773;0.321658;-0.01029798;x0.80.csv
91.806;0.320662;-0.010765152;x0.80.csv
91.839;0.320575;-0.002840067;x0.80.csv
91.872;0.320854;-0.003354377;x0.80.csv
91.905;0.320662;-0.012657407;x0.80.csv
91.938;0.319981;-0.018613636;x0.80.csv
91.971;0.318933;-0.01103367;x0.80.csv
92.004;0.318408;0.01568771;x0.80.csv
92.037;0.321361;0.006119529;x0.80.csv
92.07;0.319806;-0.028277778;x0.80.csv
92.103;0.317972;-0.021547138;x0.80.csv
92.136;0.317552;0.009861953;x0.80.csv
92.169;0.318408;0.045957912;x0.80.csv
92.202;0.321955;0.041635522;x0.80.csv
92.235;0.322706;-0.005173401;x0.80.csv
92.268;0.320575;-0.025702862;x0.80.csv
92.301;0.319684;-0.008457912;x0.80.csv
92.334;0.319998;0.014015993;x0.80.csv
92.367;0.320942;0.026356902;x0.80.csv
92.4;0.322392;0.015161616;x0.80.csv
92.433;0.322584;-0.013249158;x0.80.csv
92.466;0.321641;-0.042458754;x0.80.csv
92.499;0.317989;-0.02253367;x0.80.csv
92.532;0.319876;0.006558081;x0.80.csv
92.565;0.319404;0.009401515;x0.80.csv
92.598;0.321047;-0.004701178;x0.80.csv
92.631;0.319422;-0.027309764;x0.80.csv
92.664;0.317972;-0.012973906;x0.80.csv
92.697;0.317954;0.016706229;x0.80.csv
92.73;0.319457;0.036989899;x0.80.csv
92.763;0.321973;0.012776936;x0.80.csv
92.796;0.319876;-0.006609428;x0.80.csv
92.829;0.321483;-0.023794613;x0.80.csv
92.862;0.318793;-0.046072391;x0.80.csv
92.895;0.316504;-0.015395623;x0.80.csv
92.928;0.317343;0.025737374;x0.80.csv
92.961;0.319649;0.031116162;x0.80.csv
92.994;0.320138;0.011926768;x0.80.csv
93.027;0.319719;0.008367003;x0.80.csv
93.06;0.320959;0.000309764;x0.80.csv
93.093;0.319195;0.007353535;x0.80.csv
93.126;0.321256;0.017957071;x0.80.csv
93.159;0.321379;0.002837542;x0.80.csv
93.192;0.321221;-0.006575758;x0.80.csv
93.225;0.32061;-0.008220539;x0.80.csv
93.258;0.3204;-0.001074074;x0.80.csv
93.291;0.320872;-0.002529461;x0.80.csv
93.324;0.3204;-0.008661616;x0.80.csv
93.357;0.320208;-0.011467172;x0.80.csv
93.39;0.319422;-0.007114478;x0.80.csv
93.423;0.31923;0.010837542;x0.80.csv
93.456;0.320505;0.01885101;x0.80.csv
93.489;0.320907;0.012425084;x0.80.csv
93.522;0.321431;-0.00079798;x0.80.csv
93.555;0.321483;-0.026441077;x0.80.csv
93.588;0.31909;-0.03261532;x0.80.csv
93.621;0.317343;0.010275253;x0.80.csv
93.654;0.320854;0.026789562;x0.80.csv
93.687;0.321151;-0.007174242;x0.80.csv
93.72;0.318758;-0.00485101;x0.80.csv
93.753;0.320033;0.016251684;x0.80.csv
93.786;0.321361;0.002138047;x0.80.csv
93.819;0.320121;-0.013026936;x0.80.csv
93.852;0.319824;-0.012844276;x0.80.csv
93.885;0.319701;-0.018138889;x0.80.csv
93.918;0.318111;-0.007304714;x0.80.csv
93.951;0.318304;0.024035354;x0.80.csv
93.984;0.32068;0.027731481;x0.80.csv
94.017;0.321448;-0.005503367;x0.80.csv
94.05;0.320016;-0.030724747;x0.80.csv
94.083;0.318635;-0.032034512;x0.80.csv
94.116;0.316556;0.003931818;x0.80.csv
94.149;0.319492;0.026133838;x0.80.csv
94.182;0.319631;0.01095202;x0.80.csv
94.215;0.319561;0.007784512;x0.80.csv
94.248;0.32061;-0.005670034;x0.80.csv
94.281;0.318863;-0.006781145;x0.80.csv
94.314;0.31888;0.024217172;x0.80.csv
94.347;0.321291;0.034308923;x0.80.csv
94.38;0.321955;0.022706229;x0.80.csv
94.413;0.322444;0.01339899;x0.80.csv
94.446;0.322951;0.002310606;x0.80.csv
94.479;0.323248;-0.025695286;x0.80.csv
94.512;0.319963;-0.021914983;x0.80.csv
94.545;0.322776;-0.038117845;x0.80.csv
94.578;0.317325;-0.045895623;x0.80.csv
94.611;0.317535;0.002632997;x0.80.csv
94.644;0.318548;0.024837542;x0.80.csv
94.677;0.320138;0.022043771;x0.80.csv
94.71;0.319998;0.011898148;x0.80.csv
94.743;0.320837;0.00225;x0.80.csv
94.776;0.320557;-0.015661616;x0.80.csv
94.809;0.319352;-0.018440236;x0.80.csv
94.842;0.318548;0.00048569;x0.80.csv
94.875;0.319247;0.023313131;x0.80.csv
94.908;0.320942;0.022722222;x0.80.csv
94.941;0.321204;0.006420875;x0.80.csv
94.974;0.321151;-0.007226431;x0.80.csv
95.007;0.320924;-0.022531987;x0.80.csv
95.04;0.319264;-0.023631313;x0.80.csv
